25419.jpg,people meandering thru a market selling birds in cages,../data/image_classification/../data/image_classification/data/25419.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20066.jpg,A small airplane and some people out in a field.,../data/image_classification/../data/image_classification/data/20066.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4556.jpg,A man walking a brown horse down a race track.,../data/image_classification/../data/image_classification/data/4556.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20661.jpg,A man kiteboarding over the ocean under a cloudy sky.,../data/image_classification/../data/image_classification/data/20661.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29609.jpg,A red fire hydrant in the grass. with a building and cones in the background.,../data/image_classification/../data/image_classification/data/29609.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6411.jpg,Two yellow taxis are on a dark city street.,../data/image_classification/../data/image_classification/data/6411.jpg,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26568.jpg,A little girl walking down a sidewalk with a purple umbrella.,../data/image_classification/../data/image_classification/data/26568.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12136.jpg,A girl is trying to catch a baseball during a game.,../data/image_classification/../data/image_classification/data/12136.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20687.jpg,Michael J Fox wearing a suit and tie next to a wall.,../data/image_classification/../data/image_classification/data/20687.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29862.jpg,An elephant with a red bench on its back and a red and yellow blanket over it's body.,../data/image_classification/../data/image_classification/data/29862.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1621.jpg,a man holding a bunch of unripe bananas.,../data/image_classification/../data/image_classification/data/1621.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20594.jpg,A surfer falling off her board into the surf,../data/image_classification/../data/image_classification/data/20594.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14883.jpg,a female is standing on a black couch with a video game controller,../data/image_classification/../data/image_classification/data/14883.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15658.jpg,A cat sits on a chair in the window.,../data/image_classification/../data/image_classification/data/15658.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14450.jpg,a group of airplanes that are flying through the sky,../data/image_classification/../data/image_classification/data/14450.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5850.jpg,Three red double decker buses parked next to each other.,../data/image_classification/../data/image_classification/data/5850.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21228.jpg,A girl talks on her cellphone while sitting at a chair,../data/image_classification/../data/image_classification/data/21228.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160.jpg,A child standing on a grass field outside.,../data/image_classification/../data/image_classification/data/10160.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059.jpg,whispy clouds and sunset at a traffic intersection,../data/image_classification/../data/image_classification/data/2059.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28718.jpg,a lady that is standing outside of a building,../data/image_classification/../data/image_classification/data/28718.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899.jpg,A woman in short shorts holding a tennis racquet.,../data/image_classification/../data/image_classification/data/8899.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24693.jpg,A man that is standing in the dirt with a baseball bat.,../data/image_classification/../data/image_classification/data/24693.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441.jpg,Some hands are coming from the closet and reaching for a sleeping woman.,../data/image_classification/../data/image_classification/data/1441.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843.jpg,A piece of brown luggage sitting on top of a wooden bench.,../data/image_classification/../data/image_classification/data/5843.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22735.jpg,THIS IS TWO PEOPLE RACING SMALL MOTORCYCLES IN A FIELD,../data/image_classification/../data/image_classification/data/22735.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5996.jpg,A young child holding  a bat near a t ball.,../data/image_classification/../data/image_classification/data/5996.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17194.jpg,A bus turning a corner at an intersection near a motorcycle.,../data/image_classification/../data/image_classification/data/17194.jpg,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27586.jpg,A locomotive with two passenger cars waits at a train station.,../data/image_classification/../data/image_classification/data/27586.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5180.jpg,there is a cat sitting on the ledge of a night stand,../data/image_classification/../data/image_classification/data/5180.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2635.jpg,A red double decker bus that is modern looking and going down the road.,../data/image_classification/../data/image_classification/data/2635.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4419.jpg,a group of boats docked at a marina,../data/image_classification/../data/image_classification/data/4419.jpg,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3278.jpg,a street with a street light hanging over it,../data/image_classification/../data/image_classification/data/3278.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3134.jpg,a group of people riding skis on a snowy surface,../data/image_classification/../data/image_classification/data/3134.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18551.jpg,A living room with wooden floors below two windows.,../data/image_classification/../data/image_classification/data/18551.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13667.jpg,The old style airplane has a flag on it's tail.,../data/image_classification/../data/image_classification/data/13667.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24333.jpg,Two men cleaning a stove with a shop vacuum.,../data/image_classification/../data/image_classification/data/24333.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18818.jpg,A gray and white cat is in a black chair.,../data/image_classification/../data/image_classification/data/18818.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3884.jpg,A small bird sitting on top of brown soil.,../data/image_classification/../data/image_classification/data/3884.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12979.jpg,a man with a camera shoots his friends,../data/image_classification/../data/image_classification/data/12979.jpg,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11324.jpg,A hand holding a glass of alcohol in the snow.,../data/image_classification/../data/image_classification/data/11324.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7327.jpg,A living room filled with furniture and a brown leather chair.,../data/image_classification/../data/image_classification/data/7327.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9264.jpg,A boy in a bathing suit looking at a cell phone.,../data/image_classification/../data/image_classification/data/9264.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12270.jpg,a person jumping with their skateboard by some stairs,../data/image_classification/../data/image_classification/data/12270.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25110.jpg,A baseball player holding a bat over home plate.,../data/image_classification/../data/image_classification/data/25110.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24173.jpg,A person on a skate board at the top of a ramp.,../data/image_classification/../data/image_classification/data/24173.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15823.jpg,A restaurant filled with lots of unripe bananas.,../data/image_classification/../data/image_classification/data/15823.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11040.jpg,A city street with animals and people walking down it.,../data/image_classification/../data/image_classification/data/11040.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16889.jpg,the cat is laying down behind the computer,../data/image_classification/../data/image_classification/data/16889.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5838.jpg,A black cat sitting on a table wearing a tie.,../data/image_classification/../data/image_classification/data/5838.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18745.jpg,A man in black shirt playing a game with a Nintendo Wii controller.,../data/image_classification/../data/image_classification/data/18745.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10709.jpg,The boy is practicing on his skateboard.,../data/image_classification/../data/image_classification/data/10709.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28163.jpg,"A man standing next to a plane, it appears to be in a museum.",../data/image_classification/../data/image_classification/data/28163.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12173.jpg,Two motorcycles parked next to each other on the side of a road.,../data/image_classification/../data/image_classification/data/12173.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17147.jpg,A person with a hairy arm holding up a knife to a photo.,../data/image_classification/../data/image_classification/data/17147.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27619.jpg,A man sitting next to a woman holding up a  phone.,../data/image_classification/../data/image_classification/data/27619.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10298.jpg,A baseball team congratulate each other on the field.,../data/image_classification/../data/image_classification/data/10298.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29849.jpg,A group of three women standing next to each other.,../data/image_classification/../data/image_classification/data/29849.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28735.jpg,a red white and brown bird on a wire and some apples,../data/image_classification/../data/image_classification/data/28735.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13469.jpg,A small group of giraffes gathering together to munch on some leaves.,../data/image_classification/../data/image_classification/data/13469.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16511.jpg,two birds one is yellow and the other is gray black and white,../data/image_classification/../data/image_classification/data/16511.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11441.jpg,A baby sleeping under a blanket watched over by a stuffed bunny.,../data/image_classification/../data/image_classification/data/11441.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820.jpg,a blue and white plane flying over a lake.,../data/image_classification/../data/image_classification/data/8820.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23807.jpg,A woman water skiing on top of a large body of water.,../data/image_classification/../data/image_classification/data/23807.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285.jpg,A person riding on the back of a brown horse.,../data/image_classification/../data/image_classification/data/13285.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22770.jpg,A black and white cat standing on a keyboard.,../data/image_classification/../data/image_classification/data/22770.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22500.jpg,A little blond boy in his underwear riding a yellow skateboard in a driveway.,../data/image_classification/../data/image_classification/data/22500.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12061.jpg,A man sitting on a parked motorcycle in the city,../data/image_classification/../data/image_classification/data/12061.jpg,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21966.jpg,Several people playing soccer on a field near a goal.,../data/image_classification/../data/image_classification/data/21966.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11652.jpg,"Two people in a living room, one standing up while playing a video game using a remote.",../data/image_classification/../data/image_classification/data/11652.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19370.jpg,A blue and white commercial passenger airplane in flight.,../data/image_classification/../data/image_classification/data/19370.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9479.jpg,A brown bear sitting next to a glass of OJ.,../data/image_classification/../data/image_classification/data/9479.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25425.jpg,A woman standing to a guy holding game controllers together.,../data/image_classification/../data/image_classification/data/25425.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17710.jpg,A cat is looking at a bathtub in a bathroom with a toilet.,../data/image_classification/../data/image_classification/data/17710.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1253.jpg,A cake shaped like a train engine with a child seated at the table.,../data/image_classification/../data/image_classification/data/1253.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21193.jpg,Two customized motorcycles parked at the curb on city street.,../data/image_classification/../data/image_classification/data/21193.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14208.jpg,Two men having a hand shake on a tennis court.,../data/image_classification/../data/image_classification/data/14208.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10566.jpg,A man with some funny looking glasses and a remote.,../data/image_classification/../data/image_classification/data/10566.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25429.jpg,Park benches are under trees by the water.,../data/image_classification/../data/image_classification/data/25429.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3749.jpg,A desk sits in the corner of a small room.,../data/image_classification/../data/image_classification/data/3749.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15112.jpg,A man posing for a picture with a black cat.,../data/image_classification/../data/image_classification/data/15112.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11903.jpg,Two tennis players are shaking hands at a game.,../data/image_classification/../data/image_classification/data/11903.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24980.jpg,A man with facial hair is talking on the phone.,../data/image_classification/../data/image_classification/data/24980.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513.jpg,A man carrying a baby in a sling in a kitchen.,../data/image_classification/../data/image_classification/data/2513.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17118.jpg,The man is worried about the size of the pizza.,../data/image_classification/../data/image_classification/data/17118.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12743.jpg,A full view of a body of water and people.,../data/image_classification/../data/image_classification/data/12743.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4089.jpg,An old and rusty yellow and black train.,../data/image_classification/../data/image_classification/data/4089.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29283.jpg,A couple of men standing next to each other in front of a plane.,../data/image_classification/../data/image_classification/data/29283.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28139.jpg,a person sitting on a ledge with a skateboard,../data/image_classification/../data/image_classification/data/28139.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22916.jpg,A baseball player with a catcher's glove crouching to catch a ball.,../data/image_classification/../data/image_classification/data/22916.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13108.jpg,A traffic light next to a street sign that says Hollywood.,../data/image_classification/../data/image_classification/data/13108.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12835.jpg,A young child holding onto a small baseball bat,../data/image_classification/../data/image_classification/data/12835.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11790.jpg,A train that is sitting on a bridge over water.,../data/image_classification/../data/image_classification/data/11790.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2779.jpg,A mother attempting to teach her child how to ski.,../data/image_classification/../data/image_classification/data/2779.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628.jpg,a classic red auto-show worthy Ford truck and other automobile sitting on display.,../data/image_classification/../data/image_classification/data/8628.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7650.jpg,A group of people sitting around a table with glasses of wine.,../data/image_classification/../data/image_classification/data/7650.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774.jpg,"A bedroom complete with a bed, sliding glass window, and a chair.",../data/image_classification/../data/image_classification/data/7774.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4135.jpg,A cat laying on top of a laptop computer.,../data/image_classification/../data/image_classification/data/4135.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5193.jpg,Many surf boards are lined up in a row at the beach.,../data/image_classification/../data/image_classification/data/5193.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.jpg,Boats docked at a marina by a city.,../data/image_classification/../data/image_classification/data/710.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4878.jpg,A black and white photo of a man on a bench,../data/image_classification/../data/image_classification/data/4878.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18037.jpg,A man in sunglasses and a leather jacket at an outdoor event,../data/image_classification/../data/image_classification/data/18037.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222.jpg,A train on an elevated track going through the city.,../data/image_classification/../data/image_classification/data/10222.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12221.jpg,A clock tower sitting in the middle of a city.,../data/image_classification/../data/image_classification/data/12221.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1021.jpg,A parade float is getting ready for the parade.,../data/image_classification/../data/image_classification/data/1021.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12982.jpg,A giraffe is crossing the street in front of a white car.,../data/image_classification/../data/image_classification/data/12982.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885.jpg,A black car is near someone riding a bike.,../data/image_classification/../data/image_classification/data/2885.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14354.jpg,A horse drawn carriage has passengers dressed in top hats and coats.,../data/image_classification/../data/image_classification/data/14354.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27015.jpg,The room has been decorated with a Mickey Mouse theme.,../data/image_classification/../data/image_classification/data/27015.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661.jpg,A man waiting for oncoming traffic to pass so he can cross the street.,../data/image_classification/../data/image_classification/data/9661.jpg,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10343.jpg,A picture of a man walking in the street.,../data/image_classification/../data/image_classification/data/10343.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17331.jpg,A man sitting on a bus while holding a laptop.,../data/image_classification/../data/image_classification/data/17331.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23009.jpg,A green commuter train traveling down train tracks.,../data/image_classification/../data/image_classification/data/23009.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17270.jpg,An evergreen teddy bear topiary holds a lapful of stuffed relatives.,../data/image_classification/../data/image_classification/data/17270.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23073.jpg,A kitten in a bathroom pulling toilet paper from a roll.,../data/image_classification/../data/image_classification/data/23073.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29902.jpg,a skier in an aqua and white parka and pants skiing  down hill,../data/image_classification/../data/image_classification/data/29902.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28522.jpg,a baby elephant standing next to a bigger one,../data/image_classification/../data/image_classification/data/28522.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19574.jpg,Eight people sit in a living room while eating food.,../data/image_classification/../data/image_classification/data/19574.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22595.jpg,A bearded man makes a cell phone call during a party,../data/image_classification/../data/image_classification/data/22595.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675.jpg,A picture of a man swinging a racket at a tennis ball.,../data/image_classification/../data/image_classification/data/675.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760.jpg,A sign hanging outside of an asian restaraunt,../data/image_classification/../data/image_classification/data/7760.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8748.jpg,"A dog dressed in motorcycle gear, atop of a motorcycle.",../data/image_classification/../data/image_classification/data/8748.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15256.jpg,Two people on skis riding down a hill of snow.,../data/image_classification/../data/image_classification/data/15256.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217.jpg,Two people standing next to each other on the snow.,../data/image_classification/../data/image_classification/data/5217.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16913.jpg,Two women walking down a street holding an umbrella.,../data/image_classification/../data/image_classification/data/16913.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19929.jpg,A person heading down a slope on their skis,../data/image_classification/../data/image_classification/data/19929.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16461.jpg,A group of three motorcycles riders riding down a street.,../data/image_classification/../data/image_classification/data/16461.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17101.jpg,a man watches as a woman hits him a tennis ball,../data/image_classification/../data/image_classification/data/17101.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063.jpg,A group of children playing with frisbees outside.,../data/image_classification/../data/image_classification/data/1063.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19607.jpg,A woman in a vest and tie standing with her arms crossed and holding a colored square.,../data/image_classification/../data/image_classification/data/19607.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177.jpg,"A man wearing a hat, riding a motorcycle bike.",../data/image_classification/../data/image_classification/data/2177.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.jpg,The cows are roaming in the dirt on the farm.,../data/image_classification/../data/image_classification/data/605.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14974.jpg,a person jumping a skate board in the air,../data/image_classification/../data/image_classification/data/14974.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14373.jpg,a person riding skis on a snowy slope,../data/image_classification/../data/image_classification/data/14373.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9729.jpg,A man on a surfboard rides a wave.,../data/image_classification/../data/image_classification/data/9729.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12404.jpg,A small brown dog sleeping on top of a white chair.,../data/image_classification/../data/image_classification/data/12404.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3286.jpg,A city street filled with traffic next to a mountain.,../data/image_classification/../data/image_classification/data/3286.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12521.jpg,A batter at bat at a major league game.,../data/image_classification/../data/image_classification/data/12521.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567.jpg,Two crows standing close together in the grass.,../data/image_classification/../data/image_classification/data/7567.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12933.jpg,three people sitting with laptops and their feet on a table,../data/image_classification/../data/image_classification/data/12933.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17209.jpg,A large woman and puppy dog sitting inside a car.,../data/image_classification/../data/image_classification/data/17209.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5527.jpg,a multi-colored boat with tents sitting on the water,../data/image_classification/../data/image_classification/data/5527.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11163.jpg,A man is standing looking at a cell phone near a cell phone advertisement.,../data/image_classification/../data/image_classification/data/11163.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11972.jpg,a young female sitting on a bench near an ocean,../data/image_classification/../data/image_classification/data/11972.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
